date,security,PE_RATIO,BEST_PE_RATIO
2015-09-16,S5MATR Index,15.2175,16.0896
2015-09-16,S5TELS Index,13.5408,12.966
2015-09-16,S5UTIL Index,15.6805,15.4258
2015-09-16,S5INDU Index,15.9888,15.7733
2015-09-16,S5COND Index,21.2902,20.2433
2015-09-16,S5INFT Index,17.7251,16.6611
2015-09-17,S5CONS Index,18.9593,19.6862
2015-09-17,S5INDU Index,15.8873,15.6658
2015-09-17,S5INFT Index,17.6054,16.5668
2015-09-17,S5UTIL Index,15.8866,15.6276
2015-09-17,S5COND Index,21.3434,20.3231
2015-09-17,S5FINL Index,13.5887,13.642
2015-09-17,S5ENRS Index,16.826,26.35
2015-09-17,S5MATR Index,15.0034,15.9947
2015-09-17,S5HLTH Index,21.8468,17.8482
2015-09-17,S5TELS Index,13.3944,12.8257
2015-09-18,S5INFT Index,17.3726,16.3497
2015-09-18,S5CONS Index,18.7311,19.4453
2015-09-18,S5UTIL Index,15.7879,15.5424
2015-09-18,S5FINL Index,13.328,13.3928
2015-09-18,S5INDU Index,15.5578,15.346
2015-09-18,S5HLTH Index,21.5277,17.5941
2015-09-18,S5ENRS Index,16.3848,25.6747
2015-09-18,S5COND Index,21.0183,20.0102
2015-09-18,S5TELS Index,13.2563,12.6936
2015-09-18,S5MATR Index,14.6965,15.6816
2015-09-21,S5UTIL Index,15.8557,15.6799
2015-09-21,S5CONS Index,18.8912,19.5491
2015-09-21,S5INDU Index,15.6282,15.2938
2015-09-21,S5INFT Index,17.5456,16.4782
2015-09-21,S5COND Index,21.1752,19.9999
2015-09-21,S5FINL Index,13.4701,13.48
2015-09-21,S5TELS Index,13.2906,12.6869
2015-09-21,S5HLTH Index,21.2316,17.3216
2015-09-21,S5ENRS Index,16.4787,25.9355
2015-09-21,S5MATR Index,14.7395,15.7074
2015-09-22,S5FINL Index,13.291,13.3008
2015-09-22,S5HLTH Index,21.0996,17.2177
2015-09-22,S5ENRS Index,16.3002,25.66
2015-09-22,S5INFT Index,17.2692,16.2202
2015-09-22,S5TELS Index,13.159,12.5613
2015-09-22,S5UTIL Index,15.6584,15.4644
2015-09-22,S5INDU Index,15.4184,15.0874
2015-09-22,S5MATR Index,14.4705,15.4682
2015-09-22,S5CONS Index,18.9483,19.3242
2015-09-22,S5COND Index,20.9081,19.7338
2015-09-23,S5TELS Index,13.0766,12.4822
2015-09-23,S5ENRS Index,16.0766,25.2435
2015-09-23,S5INDU Index,15.3165,14.9869
2015-09-23,S5CONS Index,18.9851,19.3726
2015-09-23,S5INFT Index,17.3106,16.259
2015-09-23,S5FINL Index,13.302,13.3131
2015-09-23,S5UTIL Index,15.6959,15.5015
2015-09-23,S5MATR Index,14.1637,15.1639
2015-09-23,S5COND Index,20.8516,19.6867
2015-09-23,S5HLTH Index,21.0718,17.1972
2015-09-24,S5CONS Index,19.0043,19.3898
2015-09-24,S5TELS Index,13.0664,12.4724
2015-09-24,S5INDU Index,15.2092,14.8922
2015-09-24,S5COND Index,20.7866,19.6161
2015-09-24,S5ENRS Index,16.1428,25.3875
2015-09-24,S5MATR Index,14.1224,15.1629
2015-09-24,S5UTIL Index,15.824,15.6272
2015-09-24,S5FINL Index,13.2066,13.2188
2015-09-24,S5INFT Index,17.3103,16.2633
2015-09-24,S5HLTH Index,20.8495,17.0142
2015-09-25,S5HLTH Index,20.283,16.5562
2015-09-25,S5COND Index,20.7884,19.618
2015-09-25,S5UTIL Index,15.983,15.7827
2015-09-25,S5MATR Index,14.1056,15.1606
2015-09-25,S5FINL Index,13.3984,13.4132
2015-09-25,S5INDU Index,15.2513,14.9403
2015-09-25,S5CONS Index,19.1419,19.5377
2015-09-25,S5TELS Index,13.1368,12.5517
2015-09-25,S5INFT Index,17.2808,16.2375
2015-09-25,S5ENRS Index,16.1878,25.4641
2015-09-28,S5ENRS Index,15.6081,24.5872
2015-09-28,S5MATR Index,13.6481,14.7121
2015-09-28,S5TELS Index,12.9487,12.3707
2015-09-28,S5FINL Index,13.0819,13.096
2015-09-28,S5INFT Index,16.8735,15.8561
2015-09-28,S5COND Index,20.1868,19.0449
2015-09-28,S5CONS Index,18.8352,19.2246
2015-09-28,S5INDU Index,14.9495,14.6498
2015-09-28,S5UTIL Index,15.8895,15.6909
2015-09-28,S5HLTH Index,19.5044,15.9691
2015-09-29,S5MATR Index,13.705,14.82
2015-09-29,S5HLTH Index,19.68,16.1643
2015-09-29,S5FINL Index,13.132,13.1461
2015-09-29,S5COND Index,20.1278,18.9661
2015-09-29,S5INDU Index,15.044,14.7442
2015-09-29,S5ENRS Index,15.6103,24.5612
2015-09-29,S5INFT Index,16.7876,15.7663
2015-09-29,S5UTIL Index,15.9035,15.7047
2015-09-29,S5CONS Index,18.8343,19.2157
2015-09-29,S5TELS Index,12.9552,12.3673
2015-09-30,S5HLTH Index,20.1009,16.5114
2015-09-30,S5MATR Index,13.9985,15.1496
2015-09-30,S5CONS Index,19.0194,19.4048
2015-09-30,S5FINL Index,13.3081,13.3253
2015-09-30,S5COND Index,20.6641,19.4753
2015-09-30,S5INDU Index,15.2796,14.9762
2015-09-30,S5ENRS Index,15.9922,25.1658
2015-09-30,S5INFT Index,17.1685,16.1239
2015-09-30,S5UTIL Index,16.1803,15.9768
2015-09-30,S5TELS Index,13.0812,12.4887
2015-10-01,S5TELS Index,12.9839,12.3921
2015-10-01,S5INDU Index,15.2516,14.9549
2015-10-01,S5HLTH Index,20.2793,16.6537
2015-10-01,S5UTIL Index,15.9882,15.7874
2015-10-01,S5CONS Index,19.0099,19.4006
2015-10-01,S5ENRS Index,16.0011,25.1859
2015-10-01,S5INFT Index,17.0025,16.1166
2015-10-01,S5MATR Index,14.1271,15.3291
2015-10-01,S5FINL Index,13.3266,13.3619
2015-10-01,S5COND Index,20.8144,19.6195
2015-10-02,S5COND Index,21.1112,19.9
2015-10-02,S5UTIL Index,16.1987,15.9927
2015-10-02,S5HLTH Index,20.7028,17.0063
2015-10-02,S5FINL Index,13.3191,13.3594
2015-10-02,S5INFT Index,17.2612,16.3789
2015-10-02,S5ENRS Index,16.6428,26.2199
2015-10-02,S5TELS Index,12.9978,12.4054
2015-10-02,S5INDU Index,15.4292,15.1312
2015-10-02,S5MATR Index,14.4681,15.7092
2015-10-02,S5CONS Index,19.2574,19.6579
2015-10-05,S5MATR Index,14.8503,16.1302
2015-10-05,S5COND Index,21.4163,20.1895
2015-10-05,S5ENRS Index,17.1176,26.9214
2015-10-05,S5FINL Index,13.6065,13.6523
2015-10-05,S5INDU Index,15.8849,15.5738
2015-10-05,S5INFT Index,17.5937,16.6995
2015-10-05,S5CONS Index,19.586,20.0169
2015-10-05,S5HLTH Index,20.7705,17.0597
2015-10-05,S5UTIL Index,16.4165,16.2065
2015-10-05,S5TELS Index,13.3453,12.737
2015-10-06,S5MATR Index,15.0397,16.4955
2015-10-06,S5FINL Index,13.5446,13.5977
2015-10-06,S5ENRS Index,17.4992,27.5202
2015-10-06,S5TELS Index,13.323,12.7158
2015-10-06,S5INFT Index,17.6255,16.7333
2015-10-06,S5CONS Index,19.4746,19.8839
2015-10-06,S5COND Index,21.2659,20.0479
2015-10-06,S5HLTH Index,20.2864,16.6651
2015-10-06,S5UTIL Index,16.298,16.0961
2015-10-06,S5INDU Index,15.881,15.57
2015-10-07,S5MATR Index,15.2409,16.8657
2015-10-07,S5TELS Index,13.2786,12.6681
2015-10-07,S5COND Index,21.3389,20.118
2015-10-07,S5HLTH Index,20.5845,16.9181
2015-10-07,S5UTIL Index,16.248,16.0498
2015-10-07,S5CONS Index,19.6424,20.0598
2015-10-07,S5INFT Index,17.6936,16.7953
2015-10-07,S5INDU Index,16.0923,15.7768
2015-10-07,S5ENRS Index,17.7313,27.9238
2015-10-07,S5FINL Index,13.6519,13.7295
2015-10-08,S5HLTH Index,20.6629,16.9799
2015-10-08,S5ENRS Index,18.0669,28.4851
2015-10-08,S5MATR Index,15.4565,17.2257
2015-10-08,S5INDU Index,16.3216,16.0444
2015-10-08,S5UTIL Index,16.4438,16.2444
2015-10-08,S5FINL Index,13.7222,13.8018
2015-10-08,S5CONS Index,19.8698,20.2926
2015-10-08,S5COND Index,21.589,20.3568
2015-10-08,S5INFT Index,17.7731,16.8765
2015-10-08,S5TELS Index,13.3981,12.7803
2015-10-09,S5ENRS Index,17.9358,28.2926
2015-10-09,S5FINL Index,13.6447,13.7517
2015-10-09,S5COND Index,21.6254,20.4046
2015-10-09,S5INFT Index,17.8639,16.9666
2015-10-09,S5HLTH Index,20.7547,17.0568
2015-10-09,S5UTIL Index,16.3768,16.1809
2015-10-09,S5MATR Index,15.4481,17.237
2015-10-09,S5INDU Index,16.3704,16.0943
2015-10-09,S5TELS Index,13.3147,12.7008
2015-10-09,S5CONS Index,19.9232,20.3285
2015-10-12,S5INDU Index,16.3877,16.0906
2015-10-12,S5TELS Index,13.3666,12.7556
2015-10-12,S5COND Index,21.7276,20.5072
2015-10-12,S5CONS Index,19.9698,20.3751
2015-10-12,S5FINL Index,13.6656,13.7878
2015-10-12,S5ENRS Index,17.7412,28.1252
2015-10-12,S5MATR Index,15.3122,17.1185
2015-10-12,S5UTIL Index,16.5247,16.3163
2015-10-12,S5INFT Index,17.901,17.0056
2015-10-12,S5HLTH Index,20.8035,17.1112
2015-10-13,S5UTIL Index,16.4821,16.238
2015-10-13,S5INFT Index,17.8426,16.9491
2015-10-13,S5CONS Index,19.8408,20.241
2015-10-13,S5INDU Index,16.2133,15.9158
2015-10-13,S5MATR Index,15.252,17.0772
2015-10-13,S5ENRS Index,17.5821,28.023
2015-10-13,S5COND Index,21.6086,20.3955
2015-10-13,S5TELS Index,13.3601,12.7701
2015-10-13,S5HLTH Index,20.5464,16.9459
2015-10-13,S5FINL Index,13.5767,13.696
2015-10-14,S5COND Index,21.3883,20.2034
2015-10-14,S5UTIL Index,16.4813,16.2378
2015-10-14,S5TELS Index,13.3286,12.7579
2015-10-14,S5HLTH Index,20.495,16.8899
2015-10-14,S5INDU Index,16.0481,15.7508
2015-10-14,S5CONS Index,19.6165,20.0125
2015-10-14,S5FINL Index,13.4468,13.5716
2015-10-14,S5ENRS Index,17.7487,28.2472
2015-10-14,S5MATR Index,15.3868,17.326
2015-10-14,S5INFT Index,17.8251,16.92
2015-10-15,S5UTIL Index,16.7161,16.467
2015-10-15,S5MATR Index,15.4247,17.3811
2015-10-15,S5INDU Index,16.2115,15.9127
2015-10-15,S5ENRS Index,18.0375,28.8019
2015-10-15,S5FINL Index,13.7587,13.9133
2015-10-15,S5INFT Index,18.0282,17.1188
2015-10-15,S5CONS Index,19.8074,20.2127
2015-10-15,S5HLTH Index,20.9421,17.2676
2015-10-15,S5TELS Index,13.4963,12.9482
2015-10-15,S5COND Index,21.6579,20.4576
2015-10-16,S5ENRS Index,18.0694,28.9766
2015-10-16,S5INFT Index,18.0797,17.164
2015-10-16,S5MATR Index,15.4286,17.3757
2015-10-16,S5CONS Index,20.0039,20.4126
2015-10-16,S5TELS Index,13.5639,13.0586
2015-10-16,S5INDU Index,16.173,15.8801
2015-10-16,S5FINL Index,13.8186,13.9748
2015-10-16,S5HLTH Index,21.151,17.4309
2015-10-16,S5COND Index,21.787,20.5882
2015-10-16,S5UTIL Index,16.7529,16.5335
2015-10-19,S5MATR Index,15.3094,17.2414
2015-10-19,S5TELS Index,13.5278,13.0193
2015-10-19,S5INFT Index,18.1353,17.2473
2015-10-19,S5CONS Index,20.0773,20.4877
2015-10-19,S5INDU Index,16.1818,15.9052
2015-10-19,S5FINL Index,13.8147,14.0083
2015-10-19,S5ENRS Index,17.721,28.6114
2015-10-19,S5COND Index,21.8855,20.6928
2015-10-19,S5HLTH Index,21.2089,17.4829
2015-10-19,S5UTIL Index,16.7515,16.5368
2015-10-20,S5COND Index,21.8357,20.6209
2015-10-20,S5HLTH Index,20.887,17.2168
2015-10-20,S5CONS Index,20.0647,20.4775
2015-10-20,S5UTIL Index,16.8037,16.5867
2015-10-20,S5INFT Index,18.0718,17.2298
2015-10-20,S5MATR Index,15.3445,17.2906
2015-10-20,S5ENRS Index,17.7508,28.6594
2015-10-20,S5FINL Index,13.8931,14.0878
2015-10-20,S5INDU Index,16.2692,15.9952
2015-10-20,S5TELS Index,13.6362,13.1009
2015-10-21,S5TELS Index,13.5482,13.0102
2015-10-21,S5INDU Index,16.2901,16.0228
2015-10-21,S5HLTH Index,20.7072,17.0603
2015-10-21,S5MATR Index,15.2024,17.1359
2015-10-21,S5INFT Index,17.9305,17.0921
2015-10-21,S5COND Index,21.7521,20.5283
2015-10-21,S5FINL Index,13.7858,13.9779
2015-10-21,S5UTIL Index,16.778,16.5934
2015-10-21,S5CONS Index,20.038,20.4723
2015-10-21,S5ENRS Index,17.5669,28.4536
2015-10-22,S5INFT Index,18.354,17.4968
2015-10-22,S5TELS Index,14.363,13.1579
2015-10-22,S5FINL Index,14.0282,14.2336
2015-10-22,S5INDU Index,16.744,16.4808
2015-10-22,S5COND Index,22.055,20.7469
2015-10-22,S5UTIL Index,16.976,16.783
2015-10-22,S5MATR Index,15.6203,17.6244
2015-10-22,S5CONS Index,20.438,20.8679
2015-10-22,S5ENRS Index,17.9241,29.14
2015-10-22,S5HLTH Index,20.596,16.9699
2015-10-23,S5TELS Index,14.3593,13.104
2015-10-23,S5COND Index,22.1469,20.7792
2015-10-23,S5CONS Index,20.4215,20.7962
2015-10-23,S5INFT Index,18.9128,18.0592
2015-10-23,S5ENRS Index,17.8886,29.0566
2015-10-23,S5INDU Index,16.7943,16.5246
2015-10-23,S5HLTH Index,21.0051,17.306
2015-10-23,S5MATR Index,15.7451,17.7857
2015-10-23,S5FINL Index,14.1713,14.3865
2015-10-23,S5UTIL Index,16.6742,16.4772
2015-10-26,S5HLTH Index,21.1108,17.3902
2015-10-26,S5UTIL Index,16.6042,16.3939
2015-10-26,S5INFT Index,18.8523,17.9994
2015-10-26,S5COND Index,22.3171,20.9451
2015-10-26,S5TELS Index,14.3699,13.159
2015-10-26,S5INDU Index,16.7709,16.4999
2015-10-26,S5MATR Index,15.6337,17.6322
2015-10-26,S5ENRS Index,17.4379,28.3785
2015-10-26,S5FINL Index,14.125,14.3539
2015-10-26,S5CONS Index,20.3902,20.7615
2015-10-27,S5ENRS Index,17.2363,28.2148
2015-10-27,S5INDU Index,16.6053,16.348
2015-10-27,S5FINL Index,14.0399,14.2823
2015-10-27,S5MATR Index,15.5579,17.5377
2015-10-27,S5CONS Index,20.4043,20.7806
2015-10-27,S5TELS Index,14.2251,13.0186
2015-10-27,S5INFT Index,18.7495,17.8654
2015-10-27,S5UTIL Index,16.5571,16.3455
2015-10-27,S5COND Index,22.1992,20.8703
2015-10-27,S5HLTH Index,21.4766,17.5989
2015-10-28,S5MATR Index,15.7992,17.7922
2015-10-28,S5UTIL Index,16.3702,16.1525
2015-10-28,S5COND Index,22.4089,21.0731
2015-10-28,S5TELS Index,14.3567,13.1435
2015-10-28,S5INFT Index,19.0356,18.1331
2015-10-28,S5HLTH Index,21.6844,17.689
2015-10-28,S5INDU Index,16.3325,16.4653
2015-10-28,S5ENRS Index,17.6186,28.89
2015-10-28,S5FINL Index,14.3785,14.6365
2015-10-28,S5CONS Index,20.3078,20.8085
2015-10-29,S5TELS Index,14.3565,13.1399
2015-10-29,S5UTIL Index,16.2671,16.0228
2015-10-29,S5FINL Index,14.5958,14.5924
2015-10-29,S5COND Index,22.4779,21.1384
2015-10-29,S5INDU Index,16.3243,16.4462
2015-10-29,S5CONS Index,20.3069,20.8133
2015-10-29,S5ENRS Index,17.6711,28.8472
2015-10-29,S5MATR Index,15.8153,17.7833
2015-10-29,S5HLTH Index,21.7681,17.7283
2015-10-29,S5INFT Index,18.9705,18.1013
2015-10-30,S5UTIL Index,16.3503,16.1026
2015-10-30,S5ENRS Index,22.6942,29.0779
2015-10-30,S5INDU Index,16.2805,16.4175
2015-10-30,S5COND Index,22.5291,21.1943
2015-10-30,S5MATR Index,15.8593,17.8258
2015-10-30,S5TELS Index,14.4154,13.1966
2015-10-30,S5HLTH Index,21.6471,17.6068
2015-10-30,S5CONS Index,20.085,20.5835
2015-10-30,S5FINL Index,14.4013,14.3955
2015-10-30,S5INFT Index,18.8244,17.9583
2015-11-02,S5COND Index,22.6282,21.2806
2015-11-02,S5HLTH Index,22.0798,17.9144
2015-11-02,S5ENRS Index,23.2623,29.309
2015-11-02,S5INDU Index,16.4723,16.6143
2015-11-02,S5FINL Index,14.7238,14.6264
2015-11-02,S5UTIL Index,16.3739,16.0883
2015-11-02,S5MATR Index,15.9446,17.9403
2015-11-02,S5CONS Index,20.1917,20.6797
2015-11-02,S5INFT Index,19.011,17.8939
2015-11-02,S5TELS Index,14.4376,13.2169
2015-11-03,S5COND Index,22.7198,21.3578
2015-11-03,S5UTIL Index,16.4202,16.1254
2015-11-03,S5INDU Index,16.4667,16.6134
2015-11-03,S5INFT Index,19.133,18.0199
2015-11-03,S5FINL Index,14.7516,14.6559
2015-11-03,S5CONS Index,20.0827,20.5873
2015-11-03,S5HLTH Index,22.0079,17.8585
2015-11-03,S5TELS Index,14.3935,13.1658
2015-11-03,S5MATR Index,16.6307,18.0514
2015-11-03,S5ENRS Index,23.827,29.989
2015-11-04,S5INFT Index,19.1507,18.0591
2015-11-04,S5MATR Index,16.4669,17.9476
2015-11-04,S5ENRS Index,23.5772,29.6396
2015-11-04,S5CONS Index,19.998,20.5148
2015-11-04,S5UTIL Index,16.2693,16.1918
2015-11-04,S5TELS Index,14.3673,13.0615
2015-11-04,S5HLTH Index,21.9087,17.7857
2015-11-04,S5INDU Index,16.426,16.5733
2015-11-04,S5FINL Index,14.5527,14.6118
2015-11-04,S5COND Index,22.5728,21.2604
2015-11-05,S5COND Index,22.657,21.3541
2015-11-05,S5HLTH Index,21.8279,17.7281
2015-11-05,S5TELS Index,14.3531,13.0515
2015-11-05,S5INFT Index,19.0897,18.0375
2015-11-05,S5CONS Index,19.9968,20.5496
2015-11-05,S5FINL Index,14.6992,14.6852
2015-11-05,S5UTIL Index,16.1122,16.1105
2015-11-05,S5MATR Index,16.3761,17.8933
2015-11-05,S5INDU Index,16.4403,16.5872
2015-11-05,S5ENRS Index,23.2173,29.2423
2015-11-06,S5COND Index,22.6487,21.3634
2015-11-06,S5HLTH Index,21.7529,17.6602
2015-11-06,S5UTIL Index,15.5119,15.6041
2015-11-06,S5INFT Index,19.1679,18.111
2015-11-06,S5ENRS Index,23.1787,29.0061
2015-11-06,S5TELS Index,14.253,12.9615
2015-11-06,S5MATR Index,16.4147,17.9751
2015-11-06,S5CONS Index,19.7827,20.3508
2015-11-06,S5INDU Index,16.4573,16.6018
2015-11-06,S5FINL Index,14.8453,14.8443
2015-11-09,S5CONS Index,19.6431,20.2124
2015-11-09,S5INDU Index,16.3247,16.4398
2015-11-09,S5COND Index,22.3454,21.073
2015-11-09,S5FINL Index,14.6813,14.5096
2015-11-09,S5HLTH Index,21.5771,17.5162
2015-11-09,S5ENRS Index,22.8416,28.3715
2015-11-09,S5UTIL Index,15.549,15.6356
2015-11-09,S5TELS Index,14.1308,12.8484
2015-11-09,S5INFT Index,18.9756,17.9254
2015-11-09,S5MATR Index,16.3044,17.7523
2015-11-10,S5ENRS Index,22.9002,29.4175
2015-11-10,S5INDU Index,16.34,16.4535
2015-11-10,S5HLTH Index,21.7078,17.6233
2015-11-10,S5COND Index,22.5288,21.2303
2015-11-10,S5TELS Index,14.0872,12.8397
2015-11-10,S5MATR Index,16.1764,17.608
2015-11-10,S5INFT Index,18.839,17.7996
2015-11-10,S5UTIL Index,15.6533,15.7296
2015-11-10,S5FINL Index,14.7447,14.5877
2015-11-10,S5CONS Index,19.6921,20.2651
2015-11-11,S5TELS Index,14.1386,12.8866
2015-11-11,S5UTIL Index,15.793,15.8701
2015-11-11,S5ENRS Index,22.4634,28.7329
2015-11-11,S5CONS Index,19.6713,20.2465
2015-11-11,S5INDU Index,16.3863,16.5028
2015-11-11,S5INFT Index,18.8321,17.7979
2015-11-11,S5MATR Index,16.1965,17.6466
2015-11-11,S5COND Index,22.4172,21.0986
2015-11-11,S5FINL Index,14.7139,14.5608
2015-11-11,S5HLTH Index,21.5089,17.4623
2015-11-12,S5TELS Index,14.0125,12.7717
2015-11-12,S5MATR Index,15.8661,17.2886
2015-11-12,S5INFT Index,18.6601,17.6595
2015-11-12,S5UTIL Index,15.612,15.6879
2015-11-12,S5HLTH Index,21.1266,17.1531
2015-11-12,S5COND Index,22.1982,20.9228
2015-11-12,S5FINL Index,14.4795,14.3253
2015-11-12,S5INDU Index,16.1518,16.2684
2015-11-12,S5ENRS Index,21.9265,28.0229
2015-11-12,S5CONS Index,19.4008,19.9681
2015-11-13,S5CONS Index,19.2381,19.8014
2015-11-13,S5FINL Index,14.3553,14.1999
2015-11-13,S5HLTH Index,21.0675,17.0828
2015-11-13,S5ENRS Index,21.7962,27.0362
2015-11-13,S5UTIL Index,15.5555,15.6311
2015-11-13,S5INDU Index,16.0874,16.1996
2015-11-13,S5INFT Index,18.285,17.3089
2015-11-13,S5MATR Index,16.0616,17.5019
2015-11-13,S5TELS Index,13.8408,12.5903
2015-11-13,S5COND Index,21.6094,20.3661
2015-11-16,S5HLTH Index,21.3315,17.2924
2015-11-16,S5FINL Index,14.5349,14.3693
2015-11-16,S5INFT Index,18.545,17.5548
2015-11-16,S5INDU Index,16.2799,16.4007
2015-11-16,S5COND Index,21.875,20.6193
2015-11-16,S5TELS Index,14.1308,12.8541
2015-11-16,S5UTIL Index,15.8191,15.9381
2015-11-16,S5ENRS Index,22.5057,27.8923
2015-11-16,S5CONS Index,19.5545,20.1378
2015-11-16,S5MATR Index,16.2663,17.7269
2015-11-17,S5INDU Index,16.2449,16.3674
2015-11-17,S5FINL Index,14.5014,14.3363
2015-11-17,S5MATR Index,16.2496,17.7093
2015-11-17,S5INFT Index,18.5283,17.5405
2015-11-17,S5COND Index,21.9216,20.6621
2015-11-17,S5UTIL Index,15.5266,15.6447
2015-11-17,S5HLTH Index,21.4181,17.36
2015-11-17,S5ENRS Index,22.2456,27.5716
2015-11-17,S5CONS Index,19.5345,20.093
2015-11-17,S5TELS Index,14.1745,12.8914
2015-11-18,S5UTIL Index,15.6424,15.7608
2015-11-18,S5HLTH Index,21.8466,17.7074
2015-11-18,S5CONS Index,19.805,20.3648
2015-11-18,S5INDU Index,16.451,16.3955
2015-11-18,S5ENRS Index,22.6031,28.0478
2015-11-18,S5INFT Index,18.8249,17.8383
2015-11-18,S5COND Index,21.7481,21.0082
2015-11-18,S5FINL Index,14.7667,14.5902
2015-11-18,S5MATR Index,16.5299,18.0295
2015-11-18,S5TELS Index,14.2821,12.9893
2015-11-19,S5TELS Index,14.3539,13.0868
2015-11-19,S5UTIL Index,15.7966,15.9161
2015-11-19,S5HLTH Index,21.4894,17.5328
2015-11-19,S5INDU Index,16.5084,16.4518
2015-11-19,S5CONS Index,19.8674,20.4333
2015-11-19,S5FINL Index,14.7864,14.6153
2015-11-19,S5ENRS Index,22.3137,27.6837
2015-11-19,S5COND Index,21.7582,21.0323
2015-11-19,S5MATR Index,16.5051,17.7491
2015-11-19,S5INFT Index,18.9049,17.9234
2015-11-20,S5CONS Index,19.729,20.2925
2015-11-20,S5FINL Index,14.8056,14.6328
2015-11-20,S5MATR Index,16.4607,17.7083
2015-11-20,S5ENRS Index,22.082,27.415
2015-11-20,S5UTIL Index,15.8683,15.9884
2015-11-20,S5TELS Index,14.2889,13.0276
2015-11-20,S5COND Index,22.0266,21.3029
2015-11-20,S5HLTH Index,21.6479,17.6759
2015-11-20,S5INFT Index,19.0674,18.0741
2015-11-20,S5INDU Index,16.5989,16.5424
2015-11-23,S5COND Index,22.1046,21.3722
2015-11-23,S5MATR Index,16.4705,17.7116
2015-11-23,S5ENRS Index,22.2285,27.5775
2015-11-23,S5FINL Index,14.7485,14.5821
2015-11-23,S5INDU Index,16.5281,16.4735
2015-11-23,S5HLTH Index,21.6057,17.6523
2015-11-23,S5TELS Index,14.1948,12.9418
2015-11-23,S5CONS Index,19.8799,20.444
2015-11-23,S5INFT Index,18.9692,17.979
2015-11-23,S5UTIL Index,15.709,15.8271
2015-11-24,S5FINL Index,14.7034,14.5329
2015-11-24,S5ENRS Index,22.7149,28.1862
2015-11-24,S5CONS Index,19.9227,20.4747
2015-11-24,S5TELS Index,14.2045,12.9507
2015-11-24,S5COND Index,22.0619,21.34
2015-11-24,S5INFT Index,18.9721,18.0164
2015-11-24,S5HLTH Index,21.6537,17.6971
2015-11-24,S5UTIL Index,15.6641,15.7818
2015-11-24,S5INDU Index,16.4887,16.4282
2015-11-24,S5MATR Index,16.602,17.9114
2015-11-25,S5COND Index,22.1709,21.4492
2015-11-25,S5INDU Index,16.4533,16.3917
2015-11-25,S5TELS Index,14.1754,12.9241
2015-11-25,S5FINL Index,14.7088,14.5544
2015-11-25,S5ENRS Index,22.5268,27.9528
2015-11-25,S5INFT Index,18.9003,17.9542
2015-11-25,S5MATR Index,16.5016,17.8008
2015-11-25,S5UTIL Index,15.5758,15.6931
2015-11-25,S5HLTH Index,21.7713,17.7889
2015-11-25,S5CONS Index,19.9744,20.5273
2015-11-26,S5ENRS Index,22.5268,27.9528
2015-11-26,S5CONS Index,19.9744,20.5273
2015-11-26,S5INDU Index,16.4533,16.3917
2015-11-26,S5INFT Index,18.9003,17.9542
2015-11-26,S5UTIL Index,15.5758,15.6931
2015-11-26,S5TELS Index,14.1754,12.9241
2015-11-26,S5FINL Index,14.7088,14.5544
2015-11-26,S5HLTH Index,21.7713,17.7888
2015-11-26,S5MATR Index,16.5016,17.8013
2015-11-26,S5COND Index,22.1709,21.4492
2015-11-27,S5UTIL Index,15.6113,15.7289
2015-11-27,S5INDU Index,16.4792,16.4166
2015-11-27,S5INFT Index,18.9262,17.9766
2015-11-27,S5MATR Index,16.5792,17.7822
2015-11-27,S5COND Index,22.081,21.3634
2015-11-27,S5FINL Index,14.7548,14.599
2015-11-27,S5TELS Index,14.2453,12.9878
2015-11-27,S5HLTH Index,21.809,17.8201
2015-11-27,S5CONS Index,20.0246,20.5784
2015-11-27,S5ENRS Index,22.374,27.7654
2015-11-30,S5INDU Index,16.3591,16.2962
2015-11-30,S5FINL Index,14.715,14.5582
2015-11-30,S5MATR Index,16.607,17.8193
2015-11-30,S5CONS Index,19.8294,20.3747
2015-11-30,S5INFT Index,18.9362,17.9602
2015-11-30,S5HLTH Index,21.5173,17.5784
2015-11-30,S5COND Index,21.8948,21.1773
2015-11-30,S5TELS Index,14.2947,13.0329
2015-11-30,S5UTIL Index,15.6395,15.7581
2015-11-30,S5ENRS Index,22.4606,27.8714
2015-12-01,S5INDU Index,16.4575,16.395
2015-12-01,S5ENRS Index,22.6283,28.1047
2015-12-01,S5INFT Index,19.1446,18.1897
2015-12-01,S5HLTH Index,21.8891,17.8585
2015-12-01,S5UTIL Index,15.759,15.8783
2015-12-01,S5COND Index,22.1165,21.3916
2015-12-01,S5MATR Index,16.7288,17.95
2015-12-01,S5TELS Index,14.3578,13.0884
2015-12-01,S5FINL Index,14.9017,14.7443
2015-12-01,S5CONS Index,19.9917,20.542
2015-12-02,S5HLTH Index,21.6894,17.6769
2015-12-02,S5MATR Index,16.5107,17.7201
2015-12-02,S5ENRS Index,21.9174,27.2277
